frame_path,dive_type,position,difficulty,score
train\2020_olympics_dive_51\frame_14.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,3.6,66.6
train\2020_olympics_dive_51\frame_16.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,3.6,66.6
train\2020_olympics_dive_51\frame_18.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,3.6,66.6
train\2020_olympics_dive_51\frame_2.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,3.6,66.6
train\2020_olympics_dive_51\frame_20.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,3.6,66.6
train\2020_olympics_dive_51\frame_22.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,3.6,66.6
train\2020_olympics_dive_51\frame_24.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,3.6,66.6
train\2020_olympics_dive_51\frame_26.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,3.6,66.6
train\2020_olympics_dive_51\frame_28.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,3.6,66.6
train\2020_olympics_dive_51\frame_30.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,3.6,66.6
train\2020_olympics_dive_51\frame_32.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,3.6,66.6
train\2020_olympics_dive_51\frame_34.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,3.6,66.6
train\2020_olympics_dive_51\frame_36.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,3.6,66.6
train\2020_olympics_dive_51\frame_38.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,3.6,66.6
train\2020_olympics_dive_51\frame_4.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,3.6,66.6
train\2020_olympics_dive_51\frame_40.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,3.6,66.6
train\2020_olympics_dive_51\frame_42.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,3.6,66.6
train\2020_olympics_dive_51\frame_44.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,3.6,66.6
train\2020_olympics_dive_51\frame_46.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,3.6,66.6
train\2020_olympics_dive_51\frame_48.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,3.6,66.6
train\2020_olympics_dive_51\frame_50.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,3.6,66.6
train\2020_olympics_dive_51\frame_52.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,3.6,66.6
train\2020_olympics_dive_51\frame_54.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,3.6,66.6
train\2020_olympics_dive_51\frame_56.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,3.6,66.6
train\2020_olympics_dive_51\frame_58.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,3.6,66.6
train\2020_olympics_dive_51\frame_6.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,3.6,66.6
train\2020_olympics_dive_51\frame_60.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,3.6,66.6
train\2020_olympics_dive_51\frame_62.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,3.6,66.6
train\2020_olympics_dive_51\frame_64.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,3.6,66.6
train\2020_olympics_dive_51\frame_66.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,3.6,66.6
train\2020_olympics_dive_51\frame_68.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,3.6,66.6
train\2020_olympics_dive_51\frame_70.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,3.6,66.6
train\2020_olympics_dive_51\frame_72.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,3.6,66.6
train\2020_olympics_dive_51\frame_74.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,3.6,66.6
train\2020_olympics_dive_51\frame_8.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,3.6,66.6
train\2020_olympics_dive_52\frame_0.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,69.7
train\2020_olympics_dive_52\frame_10.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,69.7
train\2020_olympics_dive_52\frame_12.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,69.7
train\2020_olympics_dive_52\frame_14.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,69.7
train\2020_olympics_dive_52\frame_16.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,69.7
train\2020_olympics_dive_52\frame_18.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,69.7
train\2020_olympics_dive_52\frame_2.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,69.7
train\2020_olympics_dive_52\frame_20.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,69.7
train\2020_olympics_dive_52\frame_22.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,69.7
train\2020_olympics_dive_52\frame_24.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,69.7
train\2020_olympics_dive_52\frame_26.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,69.7
train\2020_olympics_dive_52\frame_28.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,69.7
train\2020_olympics_dive_52\frame_30.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,69.7
train\2020_olympics_dive_52\frame_32.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,69.7
train\2020_olympics_dive_52\frame_34.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,69.7
train\2020_olympics_dive_52\frame_36.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,69.7
train\2020_olympics_dive_52\frame_38.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,69.7
train\2020_olympics_dive_52\frame_4.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,69.7
train\2020_olympics_dive_52\frame_40.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,69.7
train\2020_olympics_dive_52\frame_42.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,69.7
train\2020_olympics_dive_52\frame_44.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,69.7
train\2020_olympics_dive_52\frame_46.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,69.7
train\2020_olympics_dive_52\frame_48.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,69.7
train\2020_olympics_dive_52\frame_50.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,69.7
train\2020_olympics_dive_52\frame_52.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,69.7
train\2020_olympics_dive_52\frame_54.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,69.7
train\2020_olympics_dive_52\frame_56.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,69.7
train\2020_olympics_dive_52\frame_58.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,69.7
train\2020_olympics_dive_52\frame_6.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,69.7
train\2020_olympics_dive_52\frame_60.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,69.7
train\2020_olympics_dive_52\frame_62.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,69.7
train\2020_olympics_dive_52\frame_64.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,69.7
train\2020_olympics_dive_52\frame_66.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,69.7
train\2020_olympics_dive_52\frame_68.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,69.7
train\2020_olympics_dive_52\frame_70.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,69.7
train\2020_olympics_dive_52\frame_72.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,69.7
train\2020_olympics_dive_52\frame_74.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,69.7
train\2020_olympics_dive_52\frame_76.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,69.7
train\2020_olympics_dive_52\frame_78.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,69.7
train\2020_olympics_dive_52\frame_8.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,69.7
train\2020_olympics_dive_52\frame_80.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,69.7
train\2020_olympics_dive_52\frame_82.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,69.7
train\2020_olympics_dive_52\frame_84.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,69.7
train\2020_olympics_dive_52\frame_86.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,69.7
train\2020_olympics_dive_52\frame_88.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,69.7
train\2020_olympics_dive_52\frame_90.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,69.7
train\2020_olympics_dive_52\frame_92.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,69.7
train\2020_olympics_dive_52\frame_94.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,69.7
train\2020_olympics_dive_52\frame_96.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,69.7
train\2020_olympics_dive_53\frame_0.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,35.7
train\2020_olympics_dive_53\frame_10.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,35.7
train\2020_olympics_dive_53\frame_100.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,35.7
train\2020_olympics_dive_53\frame_102.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,35.7
train\2020_olympics_dive_53\frame_104.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,35.7
train\2020_olympics_dive_53\frame_106.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,35.7
train\2020_olympics_dive_53\frame_108.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,35.7
train\2020_olympics_dive_53\frame_110.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,35.7
train\2020_olympics_dive_53\frame_112.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,35.7
train\2020_olympics_dive_53\frame_114.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,35.7
train\2020_olympics_dive_53\frame_116.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,35.7
train\2020_olympics_dive_53\frame_118.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,35.7
train\2020_olympics_dive_53\frame_12.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,35.7
train\2020_olympics_dive_53\frame_120.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,35.7
train\2020_olympics_dive_53\frame_122.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,35.7
train\2020_olympics_dive_53\frame_124.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,35.7
train\2020_olympics_dive_53\frame_126.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,35.7
train\2020_olympics_dive_53\frame_128.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,35.7
train\2020_olympics_dive_53\frame_130.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,35.7
train\2020_olympics_dive_53\frame_132.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,35.7
train\2020_olympics_dive_53\frame_134.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,35.7
train\2020_olympics_dive_53\frame_136.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,35.7
train\2020_olympics_dive_53\frame_138.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,35.7
train\2020_olympics_dive_53\frame_14.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,35.7
train\2020_olympics_dive_53\frame_140.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,35.7
train\2020_olympics_dive_53\frame_142.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,35.7
train\2020_olympics_dive_53\frame_144.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,35.7
train\2020_olympics_dive_53\frame_146.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,35.7
train\2020_olympics_dive_53\frame_148.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,35.7
train\2020_olympics_dive_53\frame_150.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,35.7
train\2020_olympics_dive_53\frame_152.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,35.7
train\2020_olympics_dive_53\frame_154.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,35.7
train\2020_olympics_dive_53\frame_16.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,35.7
train\2020_olympics_dive_53\frame_18.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,35.7
train\2020_olympics_dive_53\frame_2.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,35.7
train\2020_olympics_dive_53\frame_20.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,35.7
train\2020_olympics_dive_53\frame_22.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,35.7
train\2020_olympics_dive_53\frame_24.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,35.7
train\2020_olympics_dive_53\frame_26.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,35.7
train\2020_olympics_dive_53\frame_28.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,35.7
train\2020_olympics_dive_53\frame_30.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,35.7
train\2020_olympics_dive_53\frame_32.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,35.7
train\2020_olympics_dive_53\frame_34.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,35.7
train\2020_olympics_dive_53\frame_36.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,35.7
train\2020_olympics_dive_53\frame_38.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,35.7
train\2020_olympics_dive_53\frame_4.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,35.7
train\2020_olympics_dive_53\frame_40.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,35.7
train\2020_olympics_dive_53\frame_42.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,35.7
train\2020_olympics_dive_53\frame_44.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,35.7
train\2020_olympics_dive_53\frame_46.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,35.7
train\2020_olympics_dive_53\frame_48.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,35.7
train\2020_olympics_dive_53\frame_50.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,35.7
train\2020_olympics_dive_53\frame_52.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,35.7
train\2020_olympics_dive_53\frame_54.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,35.7
train\2020_olympics_dive_53\frame_56.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,35.7
train\2020_olympics_dive_53\frame_58.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,35.7
train\2020_olympics_dive_53\frame_6.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,35.7
train\2020_olympics_dive_53\frame_60.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,35.7
train\2020_olympics_dive_53\frame_62.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,35.7
train\2020_olympics_dive_53\frame_64.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,35.7
train\2020_olympics_dive_53\frame_66.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,35.7
train\2020_olympics_dive_53\frame_68.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,35.7
train\2020_olympics_dive_53\frame_70.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,35.7
train\2020_olympics_dive_53\frame_72.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,35.7
train\2020_olympics_dive_53\frame_74.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,35.7
train\2020_olympics_dive_53\frame_76.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,35.7
train\2020_olympics_dive_53\frame_78.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,35.7
train\2020_olympics_dive_53\frame_8.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,35.7
train\2020_olympics_dive_53\frame_80.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,35.7
train\2020_olympics_dive_53\frame_82.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,35.7
train\2020_olympics_dive_53\frame_84.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,35.7
train\2020_olympics_dive_53\frame_86.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,35.7
train\2020_olympics_dive_53\frame_88.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,35.7
train\2020_olympics_dive_53\frame_90.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,35.7
train\2020_olympics_dive_53\frame_92.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,35.7
train\2020_olympics_dive_53\frame_94.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,35.7
train\2020_olympics_dive_53\frame_96.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,35.7
train\2020_olympics_dive_53\frame_98.jpg,Reverse 3 1/2 Somersaults,Tuck,3.4,35.7
train\2020_olympics_dive_54\frame_0.jpg,Reverse 3 1/2 Somersaults,Pike,3.7,75.0
train\2020_olympics_dive_54\frame_10.jpg,Reverse 3 1/2 Somersaults,Pike,3.7,75.0
train\2020_olympics_dive_54\frame_12.jpg,Reverse 3 1/2 Somersaults,Pike,3.7,75.0
train\2020_olympics_dive_54\frame_14.jpg,Reverse 3 1/2 Somersaults,Pike,3.7,75.0
train\2020_olympics_dive_54\frame_16.jpg,Reverse 3 1/2 Somersaults,Pike,3.7,75.0
train\2020_olympics_dive_54\frame_18.jpg,Reverse 3 1/2 Somersaults,Pike,3.7,75.0
train\2020_olympics_dive_54\frame_2.jpg,Reverse 3 1/2 Somersaults,Pike,3.7,75.0
train\2020_olympics_dive_54\frame_20.jpg,Reverse 3 1/2 Somersaults,Pike,3.7,75.0
train\2020_olympics_dive_54\frame_22.jpg,Reverse 3 1/2 Somersaults,Pike,3.7,75.0
train\2020_olympics_dive_54\frame_24.jpg,Reverse 3 1/2 Somersaults,Pike,3.7,75.0
train\2020_olympics_dive_54\frame_26.jpg,Reverse 3 1/2 Somersaults,Pike,3.7,75.0
train\2020_olympics_dive_54\frame_28.jpg,Reverse 3 1/2 Somersaults,Pike,3.7,75.0
train\2020_olympics_dive_54\frame_30.jpg,Reverse 3 1/2 Somersaults,Pike,3.7,75.0
train\2020_olympics_dive_54\frame_32.jpg,Reverse 3 1/2 Somersaults,Pike,3.7,75.0
train\2020_olympics_dive_54\frame_34.jpg,Reverse 3 1/2 Somersaults,Pike,3.7,75.0
train\2020_olympics_dive_54\frame_36.jpg,Reverse 3 1/2 Somersaults,Pike,3.7,75.0
train\2020_olympics_dive_54\frame_38.jpg,Reverse 3 1/2 Somersaults,Pike,3.7,75.0
train\2020_olympics_dive_54\frame_4.jpg,Reverse 3 1/2 Somersaults,Pike,3.7,75.0
train\2020_olympics_dive_54\frame_40.jpg,Reverse 3 1/2 Somersaults,Pike,3.7,75.0
train\2020_olympics_dive_54\frame_42.jpg,Reverse 3 1/2 Somersaults,Pike,3.7,75.0
train\2020_olympics_dive_54\frame_44.jpg,Reverse 3 1/2 Somersaults,Pike,3.7,75.0
train\2020_olympics_dive_54\frame_46.jpg,Reverse 3 1/2 Somersaults,Pike,3.7,75.0
train\2020_olympics_dive_54\frame_48.jpg,Reverse 3 1/2 Somersaults,Pike,3.7,75.0
train\2020_olympics_dive_54\frame_50.jpg,Reverse 3 1/2 Somersaults,Pike,3.7,75.0
train\2020_olympics_dive_54\frame_52.jpg,Reverse 3 1/2 Somersaults,Pike,3.7,75.0
train\2020_olympics_dive_54\frame_54.jpg,Reverse 3 1/2 Somersaults,Pike,3.7,75.0
train\2020_olympics_dive_54\frame_56.jpg,Reverse 3 1/2 Somersaults,Pike,3.7,75.0
train\2020_olympics_dive_54\frame_58.jpg,Reverse 3 1/2 Somersaults,Pike,3.7,75.0
train\2020_olympics_dive_54\frame_6.jpg,Reverse 3 1/2 Somersaults,Pike,3.7,75.0
train\2020_olympics_dive_54\frame_60.jpg,Reverse 3 1/2 Somersaults,Pike,3.7,75.0
train\2020_olympics_dive_54\frame_62.jpg,Reverse 3 1/2 Somersaults,Pike,3.7,75.0
train\2020_olympics_dive_54\frame_64.jpg,Reverse 3 1/2 Somersaults,Pike,3.7,75.0
train\2020_olympics_dive_54\frame_66.jpg,Reverse 3 1/2 Somersaults,Pike,3.7,75.0
train\2020_olympics_dive_54\frame_68.jpg,Reverse 3 1/2 Somersaults,Pike,3.7,75.0
train\2020_olympics_dive_54\frame_70.jpg,Reverse 3 1/2 Somersaults,Pike,3.7,75.0
train\2020_olympics_dive_54\frame_72.jpg,Reverse 3 1/2 Somersaults,Pike,3.7,75.0
train\2020_olympics_dive_54\frame_74.jpg,Reverse 3 1/2 Somersaults,Pike,3.7,75.0
train\2020_olympics_dive_54\frame_76.jpg,Reverse 3 1/2 Somersaults,Pike,3.7,75.0
train\2020_olympics_dive_54\frame_78.jpg,Reverse 3 1/2 Somersaults,Pike,3.7,75.0
train\2020_olympics_dive_54\frame_8.jpg,Reverse 3 1/2 Somersaults,Pike,3.7,75.0
train\2020_olympics_dive_54\frame_80.jpg,Reverse 3 1/2 Somersaults,Pike,3.7,75.0
train\2020_olympics_dive_54\frame_82.jpg,Reverse 3 1/2 Somersaults,Pike,3.7,75.0
train\2020_olympics_dive_54\frame_84.jpg,Reverse 3 1/2 Somersaults,Pike,3.7,75.0
train\2020_olympics_dive_54\frame_86.jpg,Reverse 3 1/2 Somersaults,Pike,3.7,75.0
train\2020_olympics_dive_54\frame_88.jpg,Reverse 3 1/2 Somersaults,Pike,3.7,75.0
train\2020_olympics_dive_54\frame_90.jpg,Reverse 3 1/2 Somersaults,Pike,3.7,75.0
train\2020_olympics_dive_54\frame_92.jpg,Reverse 3 1/2 Somersaults,Pike,3.7,75.0
train\2020_olympics_dive_54\frame_94.jpg,Reverse 3 1/2 Somersaults,Pike,3.7,75.0
train\2020_olympics_dive_54\frame_96.jpg,Reverse 3 1/2 Somersaults,Pike,3.7,75.0
train\2020_olympics_dive_54\frame_98.jpg,Reverse 3 1/2 Somersaults,Pike,3.7,75.0
train\2020_olympics_dive_56\frame_0.jpg,Forward 4 1/2 Somersaults,Tuck,3.7,83.3
train\2020_olympics_dive_56\frame_10.jpg,Forward 4 1/2 Somersaults,Tuck,3.7,83.3
train\2020_olympics_dive_56\frame_12.jpg,Forward 4 1/2 Somersaults,Tuck,3.7,83.3
train\2020_olympics_dive_56\frame_14.jpg,Forward 4 1/2 Somersaults,Tuck,3.7,83.3
train\2020_olympics_dive_56\frame_16.jpg,Forward 4 1/2 Somersaults,Tuck,3.7,83.3
train\2020_olympics_dive_56\frame_18.jpg,Forward 4 1/2 Somersaults,Tuck,3.7,83.3
train\2020_olympics_dive_56\frame_2.jpg,Forward 4 1/2 Somersaults,Tuck,3.7,83.3
train\2020_olympics_dive_56\frame_20.jpg,Forward 4 1/2 Somersaults,Tuck,3.7,83.3
train\2020_olympics_dive_56\frame_22.jpg,Forward 4 1/2 Somersaults,Tuck,3.7,83.3
train\2020_olympics_dive_56\frame_24.jpg,Forward 4 1/2 Somersaults,Tuck,3.7,83.3
train\2020_olympics_dive_56\frame_26.jpg,Forward 4 1/2 Somersaults,Tuck,3.7,83.3
train\2020_olympics_dive_56\frame_28.jpg,Forward 4 1/2 Somersaults,Tuck,3.7,83.3
train\2020_olympics_dive_56\frame_30.jpg,Forward 4 1/2 Somersaults,Tuck,3.7,83.3
train\2020_olympics_dive_56\frame_32.jpg,Forward 4 1/2 Somersaults,Tuck,3.7,83.3
train\2020_olympics_dive_56\frame_34.jpg,Forward 4 1/2 Somersaults,Tuck,3.7,83.3
train\2020_olympics_dive_56\frame_36.jpg,Forward 4 1/2 Somersaults,Tuck,3.7,83.3
train\2020_olympics_dive_56\frame_38.jpg,Forward 4 1/2 Somersaults,Tuck,3.7,83.3
train\2020_olympics_dive_56\frame_4.jpg,Forward 4 1/2 Somersaults,Tuck,3.7,83.3
train\2020_olympics_dive_56\frame_40.jpg,Forward 4 1/2 Somersaults,Tuck,3.7,83.3
train\2020_olympics_dive_56\frame_42.jpg,Forward 4 1/2 Somersaults,Tuck,3.7,83.3
train\2020_olympics_dive_56\frame_44.jpg,Forward 4 1/2 Somersaults,Tuck,3.7,83.3
train\2020_olympics_dive_56\frame_46.jpg,Forward 4 1/2 Somersaults,Tuck,3.7,83.3
train\2020_olympics_dive_56\frame_48.jpg,Forward 4 1/2 Somersaults,Tuck,3.7,83.3
train\2020_olympics_dive_56\frame_50.jpg,Forward 4 1/2 Somersaults,Tuck,3.7,83.3
train\2020_olympics_dive_56\frame_52.jpg,Forward 4 1/2 Somersaults,Tuck,3.7,83.3
train\2020_olympics_dive_56\frame_54.jpg,Forward 4 1/2 Somersaults,Tuck,3.7,83.3
train\2020_olympics_dive_56\frame_56.jpg,Forward 4 1/2 Somersaults,Tuck,3.7,83.3
train\2020_olympics_dive_56\frame_58.jpg,Forward 4 1/2 Somersaults,Tuck,3.7,83.3
train\2020_olympics_dive_56\frame_6.jpg,Forward 4 1/2 Somersaults,Tuck,3.7,83.3
train\2020_olympics_dive_56\frame_60.jpg,Forward 4 1/2 Somersaults,Tuck,3.7,83.3
train\2020_olympics_dive_56\frame_62.jpg,Forward 4 1/2 Somersaults,Tuck,3.7,83.3
train\2020_olympics_dive_56\frame_64.jpg,Forward 4 1/2 Somersaults,Tuck,3.7,83.3
train\2020_olympics_dive_56\frame_66.jpg,Forward 4 1/2 Somersaults,Tuck,3.7,83.3
train\2020_olympics_dive_56\frame_68.jpg,Forward 4 1/2 Somersaults,Tuck,3.7,83.3
train\2020_olympics_dive_56\frame_70.jpg,Forward 4 1/2 Somersaults,Tuck,3.7,83.3
train\2020_olympics_dive_56\frame_72.jpg,Forward 4 1/2 Somersaults,Tuck,3.7,83.3
train\2020_olympics_dive_56\frame_74.jpg,Forward 4 1/2 Somersaults,Tuck,3.7,83.3
train\2020_olympics_dive_56\frame_76.jpg,Forward 4 1/2 Somersaults,Tuck,3.7,83.3
train\2020_olympics_dive_56\frame_78.jpg,Forward 4 1/2 Somersaults,Tuck,3.7,83.3
train\2020_olympics_dive_56\frame_8.jpg,Forward 4 1/2 Somersaults,Tuck,3.7,83.3
train\2020_olympics_dive_56\frame_80.jpg,Forward 4 1/2 Somersaults,Tuck,3.7,83.3
train\2020_olympics_dive_57\frame_0.jpg,Forward 4 1/2 Somersaults,Tuck,3.7,94.4
train\2020_olympics_dive_57\frame_10.jpg,Forward 4 1/2 Somersaults,Tuck,3.7,94.4
train\2020_olympics_dive_57\frame_12.jpg,Forward 4 1/2 Somersaults,Tuck,3.7,94.4
train\2020_olympics_dive_57\frame_14.jpg,Forward 4 1/2 Somersaults,Tuck,3.7,94.4
train\2020_olympics_dive_57\frame_16.jpg,Forward 4 1/2 Somersaults,Tuck,3.7,94.4
train\2020_olympics_dive_57\frame_18.jpg,Forward 4 1/2 Somersaults,Tuck,3.7,94.4
train\2020_olympics_dive_57\frame_2.jpg,Forward 4 1/2 Somersaults,Tuck,3.7,94.4
train\2020_olympics_dive_57\frame_20.jpg,Forward 4 1/2 Somersaults,Tuck,3.7,94.4
