frame_path,dive_type,position,difficulty,score
train\2020_olympics_dive_58\frame_12.jpg,Forward 4 1/2 Somersaults,Tuck,0.0,94.4
train\2020_olympics_dive_58\frame_14.jpg,Forward 4 1/2 Somersaults,Tuck,0.0,94.4
train\2020_olympics_dive_58\frame_2.jpg,Forward 4 1/2 Somersaults,Tuck,0.0,94.4
train\2020_olympics_dive_58\frame_4.jpg,Forward 4 1/2 Somersaults,Tuck,0.0,94.4
train\2020_olympics_dive_58\frame_6.jpg,Forward 4 1/2 Somersaults,Tuck,0.0,94.4
train\2020_olympics_dive_58\frame_8.jpg,Forward 4 1/2 Somersaults,Tuck,0.0,94.4
train\2020_olympics_dive_59\frame_0.jpg,Back 3 1/2 Somersaults,Pike,0.0,102.6
train\2020_olympics_dive_59\frame_10.jpg,Back 3 1/2 Somersaults,Pike,0.0,102.6
train\2020_olympics_dive_59\frame_12.jpg,Back 3 1/2 Somersaults,Pike,0.0,102.6
train\2020_olympics_dive_59\frame_14.jpg,Back 3 1/2 Somersaults,Pike,0.0,102.6
train\2020_olympics_dive_59\frame_16.jpg,Back 3 1/2 Somersaults,Pike,0.0,102.6
train\2020_olympics_dive_59\frame_18.jpg,Back 3 1/2 Somersaults,Pike,0.0,102.6
train\2020_olympics_dive_59\frame_2.jpg,Back 3 1/2 Somersaults,Pike,0.0,102.6
train\2020_olympics_dive_59\frame_20.jpg,Back 3 1/2 Somersaults,Pike,0.0,102.6
train\2020_olympics_dive_59\frame_22.jpg,Back 3 1/2 Somersaults,Pike,0.0,102.6
train\2020_olympics_dive_59\frame_24.jpg,Back 3 1/2 Somersaults,Pike,0.0,102.6
train\2020_olympics_dive_59\frame_26.jpg,Back 3 1/2 Somersaults,Pike,0.0,102.6
train\2020_olympics_dive_59\frame_28.jpg,Back 3 1/2 Somersaults,Pike,0.0,102.6
train\2020_olympics_dive_59\frame_30.jpg,Back 3 1/2 Somersaults,Pike,0.0,102.6
train\2020_olympics_dive_59\frame_32.jpg,Back 3 1/2 Somersaults,Pike,0.0,102.6
train\2020_olympics_dive_59\frame_34.jpg,Back 3 1/2 Somersaults,Pike,0.0,102.6
train\2020_olympics_dive_59\frame_36.jpg,Back 3 1/2 Somersaults,Pike,0.0,102.6
train\2020_olympics_dive_59\frame_38.jpg,Back 3 1/2 Somersaults,Pike,0.0,102.6
train\2020_olympics_dive_59\frame_4.jpg,Back 3 1/2 Somersaults,Pike,0.0,102.6
train\2020_olympics_dive_59\frame_40.jpg,Back 3 1/2 Somersaults,Pike,0.0,102.6
train\2020_olympics_dive_59\frame_42.jpg,Back 3 1/2 Somersaults,Pike,0.0,102.6
train\2020_olympics_dive_59\frame_44.jpg,Back 3 1/2 Somersaults,Pike,0.0,102.6
train\2020_olympics_dive_59\frame_46.jpg,Back 3 1/2 Somersaults,Pike,0.0,102.6
train\2020_olympics_dive_59\frame_48.jpg,Back 3 1/2 Somersaults,Pike,0.0,102.6
train\2020_olympics_dive_59\frame_50.jpg,Back 3 1/2 Somersaults,Pike,0.0,102.6
train\2020_olympics_dive_59\frame_52.jpg,Back 3 1/2 Somersaults,Pike,0.0,102.6
train\2020_olympics_dive_59\frame_54.jpg,Back 3 1/2 Somersaults,Pike,0.0,102.6
train\2020_olympics_dive_59\frame_56.jpg,Back 3 1/2 Somersaults,Pike,0.0,102.6
train\2020_olympics_dive_59\frame_58.jpg,Back 3 1/2 Somersaults,Pike,0.0,102.6
train\2020_olympics_dive_59\frame_6.jpg,Back 3 1/2 Somersaults,Pike,0.0,102.6
train\2020_olympics_dive_59\frame_60.jpg,Back 3 1/2 Somersaults,Pike,0.0,102.6
train\2020_olympics_dive_59\frame_62.jpg,Back 3 1/2 Somersaults,Pike,0.0,102.6
train\2020_olympics_dive_59\frame_64.jpg,Back 3 1/2 Somersaults,Pike,0.0,102.6
train\2020_olympics_dive_59\frame_66.jpg,Back 3 1/2 Somersaults,Pike,0.0,102.6
train\2020_olympics_dive_59\frame_68.jpg,Back 3 1/2 Somersaults,Pike,0.0,102.6
train\2020_olympics_dive_59\frame_70.jpg,Back 3 1/2 Somersaults,Pike,0.0,102.6
train\2020_olympics_dive_59\frame_72.jpg,Back 3 1/2 Somersaults,Pike,0.0,102.6
train\2020_olympics_dive_59\frame_74.jpg,Back 3 1/2 Somersaults,Pike,0.0,102.6
train\2020_olympics_dive_59\frame_76.jpg,Back 3 1/2 Somersaults,Pike,0.0,102.6
train\2020_olympics_dive_59\frame_78.jpg,Back 3 1/2 Somersaults,Pike,0.0,102.6
train\2020_olympics_dive_59\frame_8.jpg,Back 3 1/2 Somersaults,Pike,0.0,102.6
train\2020_olympics_dive_59\frame_80.jpg,Back 3 1/2 Somersaults,Pike,0.0,102.6
train\2020_olympics_dive_59\frame_82.jpg,Back 3 1/2 Somersaults,Pike,0.0,102.6
train\2020_olympics_dive_59\frame_84.jpg,Back 3 1/2 Somersaults,Pike,0.0,102.6
train\2020_olympics_dive_59\frame_86.jpg,Back 3 1/2 Somersaults,Pike,0.0,102.6
train\2020_olympics_dive_59\frame_88.jpg,Back 3 1/2 Somersaults,Pike,0.0,102.6
train\2020_olympics_dive_6\frame_0.jpg,Inward 3 1/2 Somersaults,Tuck,0.0,83.2
train\2020_olympics_dive_6\frame_10.jpg,Inward 3 1/2 Somersaults,Tuck,0.0,83.2
train\2020_olympics_dive_6\frame_12.jpg,Inward 3 1/2 Somersaults,Tuck,0.0,83.2
train\2020_olympics_dive_6\frame_14.jpg,Inward 3 1/2 Somersaults,Tuck,0.0,83.2
train\2020_olympics_dive_6\frame_16.jpg,Inward 3 1/2 Somersaults,Tuck,0.0,83.2
train\2020_olympics_dive_6\frame_18.jpg,Inward 3 1/2 Somersaults,Tuck,0.0,83.2
train\2020_olympics_dive_6\frame_2.jpg,Inward 3 1/2 Somersaults,Tuck,0.0,83.2
train\2020_olympics_dive_6\frame_20.jpg,Inward 3 1/2 Somersaults,Tuck,0.0,83.2
train\2020_olympics_dive_6\frame_22.jpg,Inward 3 1/2 Somersaults,Tuck,0.0,83.2
train\2020_olympics_dive_6\frame_24.jpg,Inward 3 1/2 Somersaults,Tuck,0.0,83.2
train\2020_olympics_dive_6\frame_26.jpg,Inward 3 1/2 Somersaults,Tuck,0.0,83.2
train\2020_olympics_dive_6\frame_28.jpg,Inward 3 1/2 Somersaults,Tuck,0.0,83.2
train\2020_olympics_dive_6\frame_30.jpg,Inward 3 1/2 Somersaults,Tuck,0.0,83.2
train\2020_olympics_dive_6\frame_32.jpg,Inward 3 1/2 Somersaults,Tuck,0.0,83.2
train\2020_olympics_dive_6\frame_34.jpg,Inward 3 1/2 Somersaults,Tuck,0.0,83.2
train\2020_olympics_dive_6\frame_36.jpg,Inward 3 1/2 Somersaults,Tuck,0.0,83.2
train\2020_olympics_dive_6\frame_38.jpg,Inward 3 1/2 Somersaults,Tuck,0.0,83.2
train\2020_olympics_dive_6\frame_4.jpg,Inward 3 1/2 Somersaults,Tuck,0.0,83.2
train\2020_olympics_dive_6\frame_40.jpg,Inward 3 1/2 Somersaults,Tuck,0.0,83.2
train\2020_olympics_dive_6\frame_42.jpg,Inward 3 1/2 Somersaults,Tuck,0.0,83.2
train\2020_olympics_dive_6\frame_44.jpg,Inward 3 1/2 Somersaults,Tuck,0.0,83.2
train\2020_olympics_dive_6\frame_46.jpg,Inward 3 1/2 Somersaults,Tuck,0.0,83.2
train\2020_olympics_dive_6\frame_48.jpg,Inward 3 1/2 Somersaults,Tuck,0.0,83.2
train\2020_olympics_dive_6\frame_50.jpg,Inward 3 1/2 Somersaults,Tuck,0.0,83.2
train\2020_olympics_dive_6\frame_52.jpg,Inward 3 1/2 Somersaults,Tuck,0.0,83.2
train\2020_olympics_dive_6\frame_54.jpg,Inward 3 1/2 Somersaults,Tuck,0.0,83.2
train\2020_olympics_dive_6\frame_56.jpg,Inward 3 1/2 Somersaults,Tuck,0.0,83.2
train\2020_olympics_dive_6\frame_58.jpg,Inward 3 1/2 Somersaults,Tuck,0.0,83.2
train\2020_olympics_dive_6\frame_6.jpg,Inward 3 1/2 Somersaults,Tuck,0.0,83.2
train\2020_olympics_dive_6\frame_60.jpg,Inward 3 1/2 Somersaults,Tuck,0.0,83.2
train\2020_olympics_dive_6\frame_62.jpg,Inward 3 1/2 Somersaults,Tuck,0.0,83.2
train\2020_olympics_dive_6\frame_64.jpg,Inward 3 1/2 Somersaults,Tuck,0.0,83.2
train\2020_olympics_dive_6\frame_66.jpg,Inward 3 1/2 Somersaults,Tuck,0.0,83.2
train\2020_olympics_dive_6\frame_68.jpg,Inward 3 1/2 Somersaults,Tuck,0.0,83.2
train\2020_olympics_dive_6\frame_70.jpg,Inward 3 1/2 Somersaults,Tuck,0.0,83.2
train\2020_olympics_dive_6\frame_72.jpg,Inward 3 1/2 Somersaults,Tuck,0.0,83.2
train\2020_olympics_dive_6\frame_74.jpg,Inward 3 1/2 Somersaults,Tuck,0.0,83.2
train\2020_olympics_dive_6\frame_76.jpg,Inward 3 1/2 Somersaults,Tuck,0.0,83.2
train\2020_olympics_dive_6\frame_78.jpg,Inward 3 1/2 Somersaults,Tuck,0.0,83.2
train\2020_olympics_dive_6\frame_8.jpg,Inward 3 1/2 Somersaults,Tuck,0.0,83.2
train\2020_olympics_dive_6\frame_80.jpg,Inward 3 1/2 Somersaults,Tuck,0.0,83.2
train\2020_olympics_dive_6\frame_82.jpg,Inward 3 1/2 Somersaults,Tuck,0.0,83.2
train\2020_olympics_dive_6\frame_84.jpg,Inward 3 1/2 Somersaults,Tuck,0.0,83.2
train\2020_olympics_dive_6\frame_86.jpg,Inward 3 1/2 Somersaults,Tuck,0.0,83.2
train\2020_olympics_dive_6\frame_88.jpg,Inward 3 1/2 Somersaults,Tuck,0.0,83.2
train\2020_olympics_dive_6\frame_90.jpg,Inward 3 1/2 Somersaults,Tuck,0.0,83.2
train\2020_olympics_dive_6\frame_92.jpg,Inward 3 1/2 Somersaults,Tuck,0.0,83.2
train\2020_olympics_dive_6\frame_94.jpg,Inward 3 1/2 Somersaults,Tuck,0.0,83.2
train\2020_olympics_dive_6\frame_96.jpg,Inward 3 1/2 Somersaults,Tuck,0.0,83.2
train\2020_olympics_dive_60\frame_0.jpg,Forward 4 1/2 Somersaults,Tuck,0.0,101.8
train\2020_olympics_dive_60\frame_10.jpg,Forward 4 1/2 Somersaults,Tuck,0.0,101.8
train\2020_olympics_dive_60\frame_12.jpg,Forward 4 1/2 Somersaults,Tuck,0.0,101.8
train\2020_olympics_dive_60\frame_14.jpg,Forward 4 1/2 Somersaults,Tuck,0.0,101.8
train\2020_olympics_dive_60\frame_16.jpg,Forward 4 1/2 Somersaults,Tuck,0.0,101.8
train\2020_olympics_dive_60\frame_18.jpg,Forward 4 1/2 Somersaults,Tuck,0.0,101.8
train\2020_olympics_dive_60\frame_2.jpg,Forward 4 1/2 Somersaults,Tuck,0.0,101.8
train\2020_olympics_dive_60\frame_20.jpg,Forward 4 1/2 Somersaults,Tuck,0.0,101.8
train\2020_olympics_dive_60\frame_22.jpg,Forward 4 1/2 Somersaults,Tuck,0.0,101.8
train\2020_olympics_dive_60\frame_24.jpg,Forward 4 1/2 Somersaults,Tuck,0.0,101.8
train\2020_olympics_dive_60\frame_26.jpg,Forward 4 1/2 Somersaults,Tuck,0.0,101.8
train\2020_olympics_dive_60\frame_28.jpg,Forward 4 1/2 Somersaults,Tuck,0.0,101.8
train\2020_olympics_dive_60\frame_30.jpg,Forward 4 1/2 Somersaults,Tuck,0.0,101.8
train\2020_olympics_dive_60\frame_32.jpg,Forward 4 1/2 Somersaults,Tuck,0.0,101.8
train\2020_olympics_dive_60\frame_34.jpg,Forward 4 1/2 Somersaults,Tuck,0.0,101.8
train\2020_olympics_dive_60\frame_4.jpg,Forward 4 1/2 Somersaults,Tuck,0.0,101.8
train\2020_olympics_dive_60\frame_6.jpg,Forward 4 1/2 Somersaults,Tuck,0.0,101.8
train\2020_olympics_dive_60\frame_8.jpg,Forward 4 1/2 Somersaults,Tuck,0.0,101.8
train\2020_olympics_dive_61\frame_0.jpg,Back 2 1/2 Somersaults 1 1/2 Twists,Pike,0.0,72.0
train\2020_olympics_dive_61\frame_10.jpg,Back 2 1/2 Somersaults 1 1/2 Twists,Pike,0.0,72.0
train\2020_olympics_dive_61\frame_12.jpg,Back 2 1/2 Somersaults 1 1/2 Twists,Pike,0.0,72.0
train\2020_olympics_dive_61\frame_14.jpg,Back 2 1/2 Somersaults 1 1/2 Twists,Pike,0.0,72.0
train\2020_olympics_dive_61\frame_16.jpg,Back 2 1/2 Somersaults 1 1/2 Twists,Pike,0.0,72.0
train\2020_olympics_dive_61\frame_18.jpg,Back 2 1/2 Somersaults 1 1/2 Twists,Pike,0.0,72.0
train\2020_olympics_dive_61\frame_2.jpg,Back 2 1/2 Somersaults 1 1/2 Twists,Pike,0.0,72.0
train\2020_olympics_dive_61\frame_20.jpg,Back 2 1/2 Somersaults 1 1/2 Twists,Pike,0.0,72.0
train\2020_olympics_dive_61\frame_22.jpg,Back 2 1/2 Somersaults 1 1/2 Twists,Pike,0.0,72.0
train\2020_olympics_dive_61\frame_24.jpg,Back 2 1/2 Somersaults 1 1/2 Twists,Pike,0.0,72.0
train\2020_olympics_dive_61\frame_26.jpg,Back 2 1/2 Somersaults 1 1/2 Twists,Pike,0.0,72.0
train\2020_olympics_dive_61\frame_28.jpg,Back 2 1/2 Somersaults 1 1/2 Twists,Pike,0.0,72.0
train\2020_olympics_dive_61\frame_30.jpg,Back 2 1/2 Somersaults 1 1/2 Twists,Pike,0.0,72.0
train\2020_olympics_dive_61\frame_32.jpg,Back 2 1/2 Somersaults 1 1/2 Twists,Pike,0.0,72.0
train\2020_olympics_dive_61\frame_34.jpg,Back 2 1/2 Somersaults 1 1/2 Twists,Pike,0.0,72.0
train\2020_olympics_dive_61\frame_36.jpg,Back 2 1/2 Somersaults 1 1/2 Twists,Pike,0.0,72.0
train\2020_olympics_dive_61\frame_38.jpg,Back 2 1/2 Somersaults 1 1/2 Twists,Pike,0.0,72.0
train\2020_olympics_dive_61\frame_4.jpg,Back 2 1/2 Somersaults 1 1/2 Twists,Pike,0.0,72.0
train\2020_olympics_dive_61\frame_40.jpg,Back 2 1/2 Somersaults 1 1/2 Twists,Pike,0.0,72.0
train\2020_olympics_dive_61\frame_42.jpg,Back 2 1/2 Somersaults 1 1/2 Twists,Pike,0.0,72.0
train\2020_olympics_dive_61\frame_44.jpg,Back 2 1/2 Somersaults 1 1/2 Twists,Pike,0.0,72.0
train\2020_olympics_dive_61\frame_46.jpg,Back 2 1/2 Somersaults 1 1/2 Twists,Pike,0.0,72.0
train\2020_olympics_dive_61\frame_48.jpg,Back 2 1/2 Somersaults 1 1/2 Twists,Pike,0.0,72.0
train\2020_olympics_dive_61\frame_50.jpg,Back 2 1/2 Somersaults 1 1/2 Twists,Pike,0.0,72.0
train\2020_olympics_dive_61\frame_52.jpg,Back 2 1/2 Somersaults 1 1/2 Twists,Pike,0.0,72.0
train\2020_olympics_dive_61\frame_54.jpg,Back 2 1/2 Somersaults 1 1/2 Twists,Pike,0.0,72.0
train\2020_olympics_dive_61\frame_56.jpg,Back 2 1/2 Somersaults 1 1/2 Twists,Pike,0.0,72.0
train\2020_olympics_dive_61\frame_58.jpg,Back 2 1/2 Somersaults 1 1/2 Twists,Pike,0.0,72.0
train\2020_olympics_dive_61\frame_6.jpg,Back 2 1/2 Somersaults 1 1/2 Twists,Pike,0.0,72.0
train\2020_olympics_dive_61\frame_60.jpg,Back 2 1/2 Somersaults 1 1/2 Twists,Pike,0.0,72.0
train\2020_olympics_dive_61\frame_62.jpg,Back 2 1/2 Somersaults 1 1/2 Twists,Pike,0.0,72.0
train\2020_olympics_dive_61\frame_64.jpg,Back 2 1/2 Somersaults 1 1/2 Twists,Pike,0.0,72.0
train\2020_olympics_dive_61\frame_66.jpg,Back 2 1/2 Somersaults 1 1/2 Twists,Pike,0.0,72.0
train\2020_olympics_dive_61\frame_68.jpg,Back 2 1/2 Somersaults 1 1/2 Twists,Pike,0.0,72.0
train\2020_olympics_dive_61\frame_70.jpg,Back 2 1/2 Somersaults 1 1/2 Twists,Pike,0.0,72.0
train\2020_olympics_dive_61\frame_72.jpg,Back 2 1/2 Somersaults 1 1/2 Twists,Pike,0.0,72.0
train\2020_olympics_dive_61\frame_74.jpg,Back 2 1/2 Somersaults 1 1/2 Twists,Pike,0.0,72.0
train\2020_olympics_dive_61\frame_76.jpg,Back 2 1/2 Somersaults 1 1/2 Twists,Pike,0.0,72.0
train\2020_olympics_dive_61\frame_78.jpg,Back 2 1/2 Somersaults 1 1/2 Twists,Pike,0.0,72.0
train\2020_olympics_dive_61\frame_8.jpg,Back 2 1/2 Somersaults 1 1/2 Twists,Pike,0.0,72.0
train\2020_olympics_dive_61\frame_80.jpg,Back 2 1/2 Somersaults 1 1/2 Twists,Pike,0.0,72.0
train\2020_olympics_dive_61\frame_82.jpg,Back 2 1/2 Somersaults 1 1/2 Twists,Pike,0.0,72.0
train\2020_olympics_dive_61\frame_84.jpg,Back 2 1/2 Somersaults 1 1/2 Twists,Pike,0.0,72.0
train\2020_olympics_dive_61\frame_86.jpg,Back 2 1/2 Somersaults 1 1/2 Twists,Pike,0.0,72.0
train\2020_olympics_dive_61\frame_88.jpg,Back 2 1/2 Somersaults 1 1/2 Twists,Pike,0.0,72.0
train\2020_olympics_dive_62\frame_0.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,0.0,81.0
train\2020_olympics_dive_62\frame_10.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,0.0,81.0
train\2020_olympics_dive_62\frame_12.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,0.0,81.0
train\2020_olympics_dive_62\frame_14.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,0.0,81.0
train\2020_olympics_dive_62\frame_16.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,0.0,81.0
train\2020_olympics_dive_62\frame_18.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,0.0,81.0
train\2020_olympics_dive_62\frame_2.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,0.0,81.0
train\2020_olympics_dive_62\frame_20.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,0.0,81.0
train\2020_olympics_dive_62\frame_22.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,0.0,81.0
train\2020_olympics_dive_62\frame_24.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,0.0,81.0
train\2020_olympics_dive_62\frame_26.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,0.0,81.0
train\2020_olympics_dive_62\frame_28.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,0.0,81.0
train\2020_olympics_dive_62\frame_30.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,0.0,81.0
train\2020_olympics_dive_62\frame_32.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,0.0,81.0
train\2020_olympics_dive_62\frame_34.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,0.0,81.0
train\2020_olympics_dive_62\frame_36.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,0.0,81.0
train\2020_olympics_dive_62\frame_38.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,0.0,81.0
train\2020_olympics_dive_62\frame_4.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,0.0,81.0
train\2020_olympics_dive_62\frame_40.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,0.0,81.0
train\2020_olympics_dive_62\frame_42.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,0.0,81.0
train\2020_olympics_dive_62\frame_44.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,0.0,81.0
train\2020_olympics_dive_62\frame_46.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,0.0,81.0
train\2020_olympics_dive_62\frame_48.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,0.0,81.0
train\2020_olympics_dive_62\frame_50.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,0.0,81.0
train\2020_olympics_dive_62\frame_52.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,0.0,81.0
train\2020_olympics_dive_62\frame_54.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,0.0,81.0
train\2020_olympics_dive_62\frame_56.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,0.0,81.0
train\2020_olympics_dive_62\frame_58.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,0.0,81.0
train\2020_olympics_dive_62\frame_6.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,0.0,81.0
train\2020_olympics_dive_62\frame_60.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,0.0,81.0
train\2020_olympics_dive_62\frame_8.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,0.0,81.0
train\2020_olympics_dive_63\frame_0.jpg,Forward 4 1/2 Somersaults,Tuck,0.0,72.2
train\2020_olympics_dive_63\frame_10.jpg,Forward 4 1/2 Somersaults,Tuck,0.0,72.2
train\2020_olympics_dive_63\frame_12.jpg,Forward 4 1/2 Somersaults,Tuck,0.0,72.2
train\2020_olympics_dive_63\frame_14.jpg,Forward 4 1/2 Somersaults,Tuck,0.0,72.2
train\2020_olympics_dive_63\frame_16.jpg,Forward 4 1/2 Somersaults,Tuck,0.0,72.2
train\2020_olympics_dive_63\frame_18.jpg,Forward 4 1/2 Somersaults,Tuck,0.0,72.2
train\2020_olympics_dive_63\frame_2.jpg,Forward 4 1/2 Somersaults,Tuck,0.0,72.2
train\2020_olympics_dive_63\frame_20.jpg,Forward 4 1/2 Somersaults,Tuck,0.0,72.2
train\2020_olympics_dive_63\frame_22.jpg,Forward 4 1/2 Somersaults,Tuck,0.0,72.2
train\2020_olympics_dive_63\frame_24.jpg,Forward 4 1/2 Somersaults,Tuck,0.0,72.2
train\2020_olympics_dive_63\frame_26.jpg,Forward 4 1/2 Somersaults,Tuck,0.0,72.2
train\2020_olympics_dive_63\frame_28.jpg,Forward 4 1/2 Somersaults,Tuck,0.0,72.2
train\2020_olympics_dive_63\frame_30.jpg,Forward 4 1/2 Somersaults,Tuck,0.0,72.2
train\2020_olympics_dive_63\frame_32.jpg,Forward 4 1/2 Somersaults,Tuck,0.0,72.2
train\2020_olympics_dive_63\frame_34.jpg,Forward 4 1/2 Somersaults,Tuck,0.0,72.2
train\2020_olympics_dive_63\frame_36.jpg,Forward 4 1/2 Somersaults,Tuck,0.0,72.2
train\2020_olympics_dive_63\frame_38.jpg,Forward 4 1/2 Somersaults,Tuck,0.0,72.2
train\2020_olympics_dive_63\frame_4.jpg,Forward 4 1/2 Somersaults,Tuck,0.0,72.2
train\2020_olympics_dive_63\frame_40.jpg,Forward 4 1/2 Somersaults,Tuck,0.0,72.2
train\2020_olympics_dive_63\frame_42.jpg,Forward 4 1/2 Somersaults,Tuck,0.0,72.2
train\2020_olympics_dive_63\frame_44.jpg,Forward 4 1/2 Somersaults,Tuck,0.0,72.2
train\2020_olympics_dive_63\frame_6.jpg,Forward 4 1/2 Somersaults,Tuck,0.0,72.2
train\2020_olympics_dive_63\frame_8.jpg,Forward 4 1/2 Somersaults,Tuck,0.0,72.2
train\2020_olympics_dive_65\frame_0.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,0.0,75.6
train\2020_olympics_dive_65\frame_10.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,0.0,75.6
train\2020_olympics_dive_65\frame_12.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,0.0,75.6
train\2020_olympics_dive_65\frame_14.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,0.0,75.6
train\2020_olympics_dive_65\frame_16.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,0.0,75.6
train\2020_olympics_dive_65\frame_18.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,0.0,75.6
train\2020_olympics_dive_65\frame_2.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,0.0,75.6
train\2020_olympics_dive_65\frame_20.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,0.0,75.6
train\2020_olympics_dive_65\frame_22.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,0.0,75.6
train\2020_olympics_dive_65\frame_24.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,0.0,75.6
train\2020_olympics_dive_65\frame_26.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,0.0,75.6
train\2020_olympics_dive_65\frame_28.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,0.0,75.6
train\2020_olympics_dive_65\frame_30.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,0.0,75.6
train\2020_olympics_dive_65\frame_32.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,0.0,75.6
train\2020_olympics_dive_65\frame_34.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,0.0,75.6
train\2020_olympics_dive_65\frame_36.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,0.0,75.6
train\2020_olympics_dive_65\frame_38.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,0.0,75.6
train\2020_olympics_dive_65\frame_4.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,0.0,75.6
train\2020_olympics_dive_65\frame_40.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,0.0,75.6
train\2020_olympics_dive_65\frame_42.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,0.0,75.6
train\2020_olympics_dive_65\frame_44.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,0.0,75.6
train\2020_olympics_dive_65\frame_46.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,0.0,75.6
train\2020_olympics_dive_65\frame_48.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,0.0,75.6
train\2020_olympics_dive_65\frame_50.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,0.0,75.6
train\2020_olympics_dive_65\frame_52.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,0.0,75.6
train\2020_olympics_dive_65\frame_54.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,0.0,75.6
train\2020_olympics_dive_65\frame_56.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,0.0,75.6
train\2020_olympics_dive_65\frame_58.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,0.0,75.6
train\2020_olympics_dive_65\frame_6.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,0.0,75.6
train\2020_olympics_dive_65\frame_60.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,0.0,75.6
train\2020_olympics_dive_65\frame_62.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,0.0,75.6
train\2020_olympics_dive_65\frame_64.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,0.0,75.6
train\2020_olympics_dive_65\frame_66.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,0.0,75.6
train\2020_olympics_dive_65\frame_68.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,0.0,75.6
train\2020_olympics_dive_65\frame_70.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,0.0,75.6
train\2020_olympics_dive_65\frame_72.jpg,Back 2 1/2 Somersaults 2 1/2 Twists,Pike,0.0,75.6
